sentence,label,source
"Lassamu parrari 'i fimmini tra d'iddi e non cunfunnemu 'u bistiami! (_facendoglisi avanti, minaccioso_).--Sintiti, 'u paraguni forse calza pi vui, ma pi mia, no!",sicilian,Cappiddazzu paga tuttu/Atto II
"E iu sempri ca non puteva nè gridari, nè parrari!...",sicilian,'a vilanza/Atto II
Haiu a dicidiri chi fari.,sicilian,tatoeba:scn
"Tu chi fai, ti fermi dintra?",sicilian,'a vilanza/Atto II
"Abbucca, abbucca, abbucca.... bivi, bivi, bivi....",sicilian,'a vilanza/Atto I
"'U sacciu pirchì chianci!.... Pirchì ti persuadi ca to' maritu nesci tantu tempu prima di partiri 'u trenu, pirchì ha' a jri a salutari a chidda!",sicilian,'a vilanza/Atto II
"Cummari, 'i denti aviti a stringiri, e l'aviti a fari!...",sicilian,'a vilanza/Atto II
'I genti mancu v'ànnu pri munnizza e vui faciti tutta 'a signurazza! – A veru è!,sicilian,Centona/Ciarlatani
"Un pocu siti mortu, un pocu circati mugghieri....",sicilian,Cappiddazzu paga tuttu/Atto I
E macari ca s' 'a pigghia cci ha a ristari pi cappata.,sicilian,Cappiddazzu paga tuttu/Atto I
--Ca iu malu canusciutu (_subito attaccando_).--E diantanuni!,sicilian,Cappiddazzu paga tuttu/Atto II
"(_va di corsa, battendo le mani, appresso a Brasi per uno degli usci di Donna Prazzita e D. Nzulu.",sicilian,Cappiddazzu paga tuttu/Atto I
Cca non c'è nenti da salvari!,sicilian,'a vilanza/Atto III
"--Vi Lo dice a me? Io che per essere uomo di tratto e di pace finiu ca fui insultatu di chisti e di chiddi e ristai abbannunatu di tutti, cca, comu (_sghignando da scemo_).--Eh... eh... 'a corda gruppa gruppa, cci va 'nt' 'o mezzu cu' non ci curpa!",sicilian,Cappiddazzu paga tuttu/Atto II
"Ognunu a so', avi a fari!",sicilian,Cappiddazzu paga tuttu/Atto III
"Assittativi, cumpari!... (notando che Saru sta per rimettersi a sedere, sotto lo sguardo incitante di Ninfa) - No, no, Saru, non t'assittari!...",sicilian,'a vilanza/Atto I
Nzulu si fanno coraggiosamente incontro a D.,sicilian,Cappiddazzu paga tuttu/Atto II
"Vossia benedica (la accompagna per l'uscita - Breve scena vuota). (Rientra e dà un'ultima rassettata alla stanza, mette in ordine le carte del tavolo, passando presso l'immagine della Madonna si risegna, e le manda un bacio con la mano, poi prende il lume acceso e si avvia, un po' stanca, verso l'uscio di fondo; ma prima di raggiungerlo si ode il campanello dell'ingresso e si ferma.",sicilian,'a vilanza/Atto II
"E 'nsemi pinsiremu a lu passatu, a chist'amuri c'ora nni purtamu, a 'sta gran forza ca nn'ha' alliazzatu comu di l'urmu l'èdira a lu ramu!",sicilian,Centona/La 'atta
"Stati attentu e' cunti d' 'a zenia... ca ddocu è, 'u dannu, pp' 'u fattu d' 'u carvuni!... (segue le due donne). (rimasto solo, fa dei gesti nervosi ed esprime con gli occhi e con tutto l'atteggiamento del volto la tortura interna della passione che lo trascina; poi si scuote, con un moto violento, e cerca di concentrarsi nell'esame delle carte.... ma non vi riesce....",sicilian,'a vilanza/Atto I
"Vi dissi ca non cercu a nuddu! (_c. s._)--Vaia, ora!",sicilian,Cappiddazzu paga tuttu/Atto I
"NON CRÌDIRI NÈ A DONNI, NÈ A SIRENI Note.",sicilian,Centona/La 'atta
"Spertu, si vidìa di nicu!",sicilian,Cappiddazzu paga tuttu/Atto I
Pirchì non si fa accussì!,sicilian,Cappiddazzu paga tuttu/Atto I
– E cu' ti teni?,sicilian,Centona/Picciriddi
"Brasi (_scostando D. Nzulu, che si lascia facilmente mettere da parte, spingendo l'uscio di sinistra che resiste_)--Comu, statti cca? Chi mi diciti ca non cc'è nuddu? Vogghiu vidiri! Vogghiu vidiri, pirchì vui siti capaci di farimi 'st'autru tradimentu! (_fingendo di trattenerla_)--Ma si ti dicu ca non c'è nuddu?",sicilian,Cappiddazzu paga tuttu/Atto II
No... pensu ca poi si misi a parrari tantu tranquillu... supra 'a relazioni d' 'a perizia ca ficimu 'nsemi...,sicilian,'a vilanza/Atto II
... (fa cenno al collo dal lato sinistro).,sicilian,'a vilanza/Atto II
"(con un supremo sforzo si scioglie, lo graffia tutto come una leonessa ferita, lo percuote al viso gridando) - No, no, lassatimi!",sicilian,'a vilanza/Atto II
"Comu voi, ca mi bastassi?",sicilian,'a vilanza/Atto III
I cuntadini sunnu mpignati a travagghiari nte tirreni.,sicilian,tatoeba:scn
Ca finarmenti si desi a conusciri: beeeh!...,sicilian,'a vilanza/Atto II
"L'arma e lu cori l'haju pri sempri rutti, dicitimi: n'è megghiu ca l'ammazzu?",sicilian,Centona/La 'atta
"Iti, viniti, vi 'mpupati, vi canciati, criditi di essiri cu' sa chi, e siti sempri chiddi! sempri li stissi tipi di la nostra razza: la Vecchia di l'acitu... la Zi Vittula...",sicilian,Cappiddazzu paga tuttu/Atto III
Stu trasi e nesci l'avemu a finiri; o dintra o fora: Chi s'ha' a maritari?,sicilian,Centona/Ciarlatani
"E chi s' 'a curca, 'nt' 'o lettu?...",sicilian,'a vilanza/Atto II
"Iu sugnu devotu a tutta la famiglia, specialmenti a lei, signurina A mia? pirchì a mia?",sicilian,Cappiddazzu paga tuttu/Atto II
"Chiddu vagghiardu, ca si mancia l'aria.... e dd'autru distintu.... ma distintu, vah....",sicilian,Cappiddazzu paga tuttu/Atto III
La stessa scena del second'atto.,sicilian,'a vilanza/Atto III
"Ca voli ajutu di mia, ca dici ca iu l'haju a sarvari....",sicilian,'a vilanza/Atto II
E chi su' 'i casi?,sicilian,Cappiddazzu paga tuttu/Atto II
Ah!.... mi fazzu lu stomacu fràcitu.... (_Rifà D.,sicilian,Cappiddazzu paga tuttu/Atto III
"Allura, comu voli, zia.... ma non tantu prestu, ca iu, prima di l'ottu, l'ottu e menza, non mi vulissi susiri, dumani....",sicilian,'a vilanza/Atto II
"Mancu aspittati ca torna, 'a cummari, ppi salutalla?...",sicilian,'a vilanza/Atto II
E mi l'àva persuadutu iu....,sicilian,Cappiddazzu paga tuttu/Atto I
"Si, ma siccomu duveva sbrigari certi affari, prima....",sicilian,'a vilanza/Atto II
"... – Sì, sciatu beddu!",sicilian,Centona/Picciriddi
E nuautri putemu discurriri cca cu 'a signurina.,sicilian,Cappiddazzu paga tuttu/Atto I
"... – Vaja, senza santiuni.",sicilian,Centona/Ciarlatani
"E ora, lestu lestu, vi fazzu a prova generali...",sicilian,Cappiddazzu paga tuttu/Atto III
"Liddu_)--Ma chi fu? (_intento alla ragazza_)--'U sta vidennu, mi pari! (_guarda D.",sicilian,Cappiddazzu paga tuttu/Atto II
ca non la vidi chiù!,sicilian,'a vilanza/Atto III
"Tra la porta del catodio e il balconcino, fanale a braccio.",sicilian,San Giuvanni Decullatu/Atto I
"– Chiù beddu, d' 'a trigghia, é, 'u palamitu!...",sicilian,Centona/Ciarlatani
"E l'autri, mussi di cca e mussi di ddà!",sicilian,Cappiddazzu paga tuttu/Atto III
Ca di falla agiri cch' 'i muli... giustu!...,sicilian,'a vilanza/Atto I
"(_deponendo sulle spalliere delle sedie i costumi_)--Chistu è di donna Tinnirina! Chistu è di la Vecchia di l'acitu, e cca cc'è lu ciascu! Chistu è di la Zi Vittula! (_dall'altro lato_)--Ripartu masculinu!",sicilian,Cappiddazzu paga tuttu/Atto III
"Sintemu chi voli la Vecchia di l'acitu, e la còlira di la sira sarvamunnilla pi la matina. (_si tira furbescamente con l'indice la pàlpebra inferiore dell'occhio e passa di là.",sicilian,Cappiddazzu paga tuttu/Atto III
"Novanta voti supra centu, vi livati 'na frazzata di supra:--«Quantu costa?».",sicilian,Cappiddazzu paga tuttu/Atto I
"Anchi Don Sucasimula, Uh, macari Don Sucasimula cc'è!",sicilian,Cappiddazzu paga tuttu/Atto III
A LA BEDDA DI LI BEDDI L'OMU Sonetti Satirico - morali LI FESTI PRI LI 'NGRISI A LI VISITATURI DI LU CAMPUSANTU 'NTRA LU JORNU DI LI MORTI A LA MIMORIA DI «CUNTISSA LARA» CU' TROPPU SI FIDO' RISTO' 'NGANNATU.,sicilian,Centona
"Ma, no... ma, no... unni vai, Tidda?",sicilian,Cappiddazzu paga tuttu/Atto II
"calzoni aderentissimi fino al ginocchio, di fustagno turchino; amplissima giacca della stessa stoffa, con capacissime tasche imbottite, lunga fin quasi ai ginocchi; camiciona di tela grossolana, spettorata, calzettone di lana nera rivoltate alle ginocchia; zoccoli; berrettino tondo, senza falda e con nappa in cima; porta un sacco di tela d'Olanda, colmo e ricoperto di frasche; cammina con le gambe larghe.",sicilian,Cappiddazzu paga tuttu/Personaggi
"'Na timpulata cci pozzu dari! (_a don Liddu, minacciandolo con la mano_)--'A (_presentando la guancia_)--Cca a mia, cca a mia: ogni datu s'è pirdutu!",sicilian,Cappiddazzu paga tuttu/Atto I
"Non salite! non salite! (_Dio, com'è aggrunnatu!_).",sicilian,Cappiddazzu paga tuttu/Atto III
"Meno mali ca si nni jeru, santu diascacci e diantanuni, pirchì m'avianu smossu la nirvatura di 'na manera tali! Ni nni jemu macari nuantri, D. Gasparinu, pi livarivi a tunnu l'irritazioni, (_a Don Nzulu_)--Però v'avvertu ca accussì non po' finiri! Ah, non finisci bona.... non finisci bona (_si avvia_). (_soddisfatto sempre più del suo gioco_)--Ma, cucina, permettiti....",sicilian,Cappiddazzu paga tuttu/Atto II
Ma chi è ca cumminastivu ddocu?,sicilian,Cappiddazzu paga tuttu/Atto III
"Iacu, ciascuno col suo costume_). (_solo, vestendosi_)--Chiddi si vestunu ddà.... l'autri, ddà banna....",sicilian,Cappiddazzu paga tuttu/Atto III
"Signuri mei.... signuri mei.... (_si stropiccia gli occhi_)--Chi fazzu dormu ancora o mi (_mettendoglisi davanti_)--Non signuri.... arrisbigghiatu è vossia.... (_scostandolo col braccio e rivolgendosi alla cugina_)--D'unni mi vinni Ca già, pi daveru un sonnu v'avi a parìri, cucinu!",sicilian,Cappiddazzu paga tuttu/Atto I
"Ju, ciatu miu, non sugnu di l'ebrei: dammi la manu e ti l'incu di gioi; dammi un vasuni e ti nni dugnu sei!...",sicilian,Centona/La 'atta
Quannu ni nni jemu nuautri....,sicilian,'a vilanza/Atto II
"Casànza ca truvò 'na virga storta, niscìu d' 'a nassa e scisi int' 'o giardinu!...",sicilian,Centona/Curigghiara
(_si precipita sul costume di D.,sicilian,Cappiddazzu paga tuttu/Atto III
"A 'dd'èbbica chi c'era 'sta 'nfruenza, e chi c'era – parrannu ccu crianza – 'stu corpu sempri sciotu, 'n pirmanenza? Chista è manu di Diu ca non si scanza!... E vui, bellu, parrannu 'n cunfidenza, macari l'âti fattu, ôcche mancanza!",sicilian,Centona/Curigghiara
Davanti la giustizia ju mi nn'haju a jri!...,sicilian,'a vilanza/Atto III
"Fa comu cridi!... (_si reca presso la finestra e saluta_)--Oh, Zi Vittula!....",sicilian,Cappiddazzu paga tuttu/Atto III
Gasparino caccia mosche irosamente e frigge di continuo_).,sicilian,Cappiddazzu paga tuttu/Atto II
'Na vota ca Saru non c'è....,sicilian,'a vilanza/Atto II
"Ah santu nomu di Diu, ca c'haiu parlatu turcu? (_prendendogli una mano e stringendogliela tra le sue_)--Cci siamo intesi!",sicilian,Cappiddazzu paga tuttu/Atto I
Tutti dui mi dissiru ca vèninu a parrarimi pi tia....,sicilian,Cappiddazzu paga tuttu/Atto III
"– Mischinu (meschino, poveretto) – Masculiddu (maschietto) – Nicareddu (piccolino) – Ah iddu va!",sicilian,Centona/Picciriddi
Mi salutassi 'a cummari.... (si avvia).,sicilian,'a vilanza/Atto II
"sua cugina; 55 anni; donnone atticciato, dalla faccia rinfichita, gialliccia, itterica fin nelle labbra smorte.",sicilian,Cappiddazzu paga tuttu/Personaggi
"Nzulu--titubante, costernato, scontroso, diffidente e irascibile--tartagliando_).",sicilian,Cappiddazzu paga tuttu/Atto I
Iu dumannai 'ssu ritrattu pi iriminni e livaricci l'acqua....,sicilian,Cappiddazzu paga tuttu/Atto II
"... (sospira di soddisfazione, poi si sporge a guardare sulla strada e, poco dopo, arretra istintivamente, turbato, si frega le mani, come non vedesse l'ora di venire alla prova, si accosta all'uscio e, come se parlasse ad Anna).",sicilian,'a vilanza/Atto III
"N' 'a sintisti, ca ci arrivan l'ordini di partiri subitu?...",sicilian,'a vilanza/Atto II
"Eccu ca veni a Zi Vittula, ora!",sicilian,Cappiddazzu paga tuttu/Atto III
"... – Quannu pirditi, poi, faciti 'u nigghiu! – Chi truvastuu, o' munti?",sicilian,Centona/Ciarlatani
"LA 'ATTA E LA FIMMINA Note. – La 'atta e la fimmina (la gatta e la donna) – Sugnu (sono) – Allicca (lecca) – 'Ratta (graffia) – 'Ncugna (avvicina) – Azzicca (conficca) – Surcittu (topolino) – Scantùsu (pauroso) – Aggranciu (abbranco) – Sfardu (sciupo) – Trizzi (trecce) – Sciunnu (sciolgo, slego) – Sciùnniri li punti (guastare, scombinare).",sicilian,Centona/La 'atta
"Ca su' boni li toi, denti di cagnulazzu c'addenticanu lu saittuni pi lu gustu di muzzicari e po' lu lassanu 'nvalìa di la vurpi!...",sicilian,Cappiddazzu paga tuttu/Atto II
Ma iddu cca non ce' e' mettiri cchiù pedi!,sicilian,Cappiddazzu paga tuttu/Atto III
"Ma.... divi essiri 'na cosa d'alzari l'idei, badamu!....",sicilian,Cappiddazzu paga tuttu/Atto II
"Tantu t'affacci 'ntra la me' mimoria quantu acidduzzi passanu pri l'aria, quantu nn'abbola pámpini la voria...",sicilian,Centona/Fimmini beddi
"Va, m'haju persuasu ca nenti, aviti liggiutu!",sicilian,'a vilanza/Atto I
"a 'st'ura?.... 'A zâ Rachela no, pirchì si purtò 'u chiavinu.... (forte) - Cu' è?",sicilian,'a vilanza/Atto II
– Tinti (cattivi) – Vagabunnazzi (vagabondacci) – Dunni (dove) – Arraggiati (arrabbiati) – Scarpisati (calpestate).,sicilian,Centona/Fimmini beddi
"Hâ a moriri, sulu comu un cani a la stranìa, vasinnò si perdi lu me' nomu! (_si precipita per l'uscio di sinistra_). (_che, ascoltando, s'è tenuta a stento, fremendo d'ira e di rammarico, scoppia a questo punto in pianto violento.",sicilian,Cappiddazzu paga tuttu/Atto III
"Dramma in otto sonetti, nella parlata catanese Note.",sicilian,Centona/La 'atta
"Tanto sul portoncino, che sulle porte, numeri civici.",sicilian,San Giuvanni Decullatu/Atto I
Si ti nni vo' jri!,sicilian,Centona/Picciriddi
"'annunca 'i scicu!.... (le spinge ancora in là e altre ne fa cadere, poi, riafferrandolo pei capelli, spasimante) - Non mi pari veru ca t'haiu cca sulu, ccu mia!....",sicilian,'a vilanza/Atto I
"– Smaccu (ingiuria con sarcasmo) – Abbeniaggi – (idiotismo; – alcuni viaggi, talune volte) – Zitu (promesso, fidanzato) – Ha' (da haju: ho) – Mugghieri (moglie) – picciotta (ragazza, giovane) – Arreri (indietro) – Pùlici (pulce) – Annacàti (da annacàrisi: culeggiarsi) – Vo' jtavinni (andatevene) – V'accattu (vi compro) – Stuppu (da stuppari: sturare – Stuppari un ponciu o offrire una gazzosa, in Catania, ha un significato sarcastico, ingiurioso, la gassosa e il poncio essendo un rimedio contro la bile).",sicilian,Centona/Mafiusi di città
Cca 'i cunti prima s'hannu a fari!,sicilian,Cappiddazzu paga tuttu/Atto III
"Nino Martoglio lesse questi quattro sonetti in onore di Giovanni Verga la sera del 9 luglio 1920 al teatro Valle di Roma, festeggiandosi l'80° compleanno del Maestro, nell'intervallo tra il 1°e 2° atto della commedia ""Dal tuo al mio"", recitata dalla Compagnia di Angelo Musco.",sicilian,Centona/Vanni Lupu
"Cci mittiti un prezzu, anchi d'affezioni: centu, ducentu, tricentu mila: «Se la prende!».",sicilian,Cappiddazzu paga tuttu/Atto I
Travagghiù sparaci e lagnusia un m'abbanunari mai.,sicilian,tatoeba:scn
Iacu interrogandolo con gli occhi_). (_arruffandosi tutto_)--Santu diascacci e diantanuni!,sicilian,Cappiddazzu paga tuttu/Atto II
Ma l'abitu pi daveru m'haiu a fari?,sicilian,Cappiddazzu paga tuttu/Atto II
"Eh, v' 'u putiti figurari!",sicilian,Cappiddazzu paga tuttu/Atto I
"È bonu 'u so'! tuttu (_torna sconsolato e va a prendere il costume di Peppi Nnappa, lo osserva e riflette_)--Mah!",sicilian,Cappiddazzu paga tuttu/Atto III
"Aprendosi da ciascuno dei giocatori uno o più dita, si sommano, pel numero, e, a partire da quello dei giuocatori già designato, si conta.",sicilian,Centona/Mafiusi di città
Sciù! sciù! passi là! malanova di te' sulu!,sicilian,Cappiddazzu paga tuttu/Atto III
"Mi nni addunai iu, fiuramuni si non si nn'addunau iddu!",sicilian,'a vilanza/Atto II
"Ah sempri iu sugnu, don Nzulu! (_si ode il campanello d'ingresso_) Baciamu li manu! (_egli stringe la mano vigorosamente come per concludere un fatto solenne e va via_).",sicilian,Cappiddazzu paga tuttu/Atto I
"Voli la liggenna ca doppu 'stu fattu, lu paruni di Turrilifu, fora di sennu, fici spianari la rocca, di la quali, oggi, non restanu chi pochi mura sdirrupati.",sicilian,Centona/Vanni Lupu
"Saru non cci pozzu parrari, pirchì 'na vota (_dolcissima_)--E cca, o cucinuzzu, non semu p'aiutaricci unu cu n'autru?",sicilian,Cappiddazzu paga tuttu/Atto I
"Ddà, 'u munnu ha statu tuttu sò; ma cca, non E non cci sugnu iu?",sicilian,Cappiddazzu paga tuttu/Atto I
"Gintazzi brutti, tristi e scrianzati, ca 'ntra 'stu jornu a Locu Santu jti, e davanti li Morti ci riditi!...",sicilian,Centona/Fimmini beddi
"E chi nni sapiti vui, scusati, 'nficcatu sempri cca dintra?",sicilian,Cappiddazzu paga tuttu/Atto I
"Matrimonii e viscuvati, su' di 'ncelu distinati!....",sicilian,Cappiddazzu paga tuttu/Atto I
"Iddu ppi daveru c'è 'ncasa, mastru Lapuni!...",sicilian,'a vilanza/Atto II
"Ccu 'a Santa Chesa? – Ma siete matte! Andate indietro! – Arreri?!.. Ragiuni aviti!... Vi nn'âti a accattari, Spiramu a Diu, tri sordi di magnesa!",sicilian,Centona/Ciarlatani
Iu sugnu 'mprissionatu di tuttu 'ssu traficu di 'ssa Vecchia! Cci aviti capitu nenti vuautri? Cu' è?,sicilian,Cappiddazzu paga tuttu/Atto III
T'haiu dittu ca d'idda non mi nn'ha' a parrari!,sicilian,'a vilanza/Atto I
"La luna è china: vui, di lu barcuni, bedda, di longu a longu, la guardati: lu sacciu, 'ntra la luna vui circati l'amanti ca si dunanu vasuni!",sicilian,Centona/La 'atta
(col sangue agli occhi) - Ca si la vasa!,sicilian,'a vilanza/Atto II
"Eccu, basta parraritinni, ca ti cascanu li vrazza!... (facendogli un verso della bocca) - Ah!",sicilian,'a vilanza/Atto I
"Veste con pacchiana eleganza, sovraccarico d'anelli 40 anni; magro; bilioso, nervosissimo e quindi irrequieto; gestisce e parla a scatti e a schizzi, tartagliando; ombroso, diffidente; diventa minaccioso e pericoloso appena si sente preso di fronte; veste compostamente, con sobria eleganza, da persona agiata.",sicilian,Cappiddazzu paga tuttu/Personaggi
"'I cunti su' prestu fatti: cu' cchiù cci misi, cchiù cci persi!",sicilian,Cappiddazzu paga tuttu/Atto III
"No, babbu ca non m'arrisbigghiò prima, chi cc'entra! (_notando la ragazza_)--Oh.... e cu' cc'è?",sicilian,Cappiddazzu paga tuttu/Atto I
"E anzi, non sacciu com'haiu a fari....",sicilian,Cappiddazzu paga tuttu/Atto III
Nino Martoglio fu un vittorioso.,sicilian,Centona/Prefazione
Non mi vidi pirchì non nesciu.,sicilian,'a vilanza/Atto III
Dunca m'aviti a ringraziari ca vi la fazzu finiri bona Ah comu! accussì di bonu a bonu?,sicilian,Cappiddazzu paga tuttu/Atto I
– Megghiu (migliore) – Lazzariatu (dilaniato) – China (piena) – Ducizzi (dolcezze) – Vinni (vendi) – Fintizzi (finzioni).,sicilian,Centona/La 'atta
"Allura, 'n'autra vota chi fazzu, Ma... scusi, chi forsi non sugnu cca cu lei?",sicilian,Cappiddazzu paga tuttu/Atto II
(_batte contentissima le mani e tutti la imitano_).,sicilian,Cappiddazzu paga tuttu/Atto III
"'Na vota ca pirdistivu tempu, santu Diu!",sicilian,Cappiddazzu paga tuttu/Atto II
"Peppi Nnappa, e tantu basta!",sicilian,Cappiddazzu paga tuttu/Atto III
"Comu ti Eh.... chi sacciu? di.... di sita cilesti.... mi piacissi... (_interrompendola_)--E iu comu, cucinu, di sita granata?",sicilian,Cappiddazzu paga tuttu/Atto II
"Ca ti talìa e t'astuta lu focu.... e ti riduci 'n'agnidduzzu, manzu manzu!... (lo lascia e lo fissa severa) - Si sapissi quantu mi urti, quannu diventi accussì!...",sicilian,'a vilanza/Atto I
"'i picciuli l'avi... ma cu' avi tanticchia di munnu, vui mi capiti... cu unu di chissi divi stari cu l'occhi aperti....",sicilian,Cappiddazzu paga tuttu/Atto I
