sentence,label,source
Rubén is vader van drie kinderen.,other,tatoeba:nld
Sinds 1975 kent Spanje een democratie.,other,tatoeba:nld
Soms weten critici niet wat ze aan het bekritiseren zijn.,other,tatoeba:nld
Sporten is goed voor je lichamelijke conditie.,other,tatoeba:nld
Ze voerden een verrassingsaanval uit op de vijand.,other,tatoeba:nld
Ik ben veganist.,other,tatoeba:nld
Zit er vlees in dit eten?,other,tatoeba:nld
"Ik eet geen vlees, geen vis en geen zeevruchten, en ook geen vleesbouillon.",other,tatoeba:nld
Ik heb altijd geloofd dat een hartaanval de aankondiging van het ophanden zijnde overlijden is.,other,tatoeba:nld
"Dank je, dat is alles.",other,tatoeba:nld
Wat is er gebeurd?,other,tatoeba:nld
Engels wordt hier niet gesproken.,other,tatoeba:nld
Neem de andere stoel!,other,tatoeba:nld
Het ligt onder de stoel.,other,tatoeba:nld
Deze stoel is lelijk.,other,tatoeba:nld
Zit de kat op of onder de stoel?,other,tatoeba:nld
U mag op de stoel gaan zitten.,other,tatoeba:nld
Er zat een kat op de stoel.,other,tatoeba:nld
Wat heeft deze stoel hier te zoeken?,other,tatoeba:nld
De jongen zat op een stoel.,other,tatoeba:nld
Hij stond achter de stoel.,other,tatoeba:nld
De stoel is niet dicht bij het raam.,other,tatoeba:nld
Welke jongen is Masao?,other,tatoeba:nld
De jongen liep weg.,other,tatoeba:nld
Het heeft geen zin om me om geld te vragen.,other,tatoeba:nld
Maak je geen zorgen.,other,tatoeba:nld
Maak je er geen zorgen over!,other,tatoeba:nld
Maak je geen zorgen over het verleden.,other,tatoeba:nld
Maak je geen zorgen over mij.,other,tatoeba:nld
Maak je geen zorgen over ons.,other,tatoeba:nld
We vragen ons af waarom.,other,tatoeba:nld
Waarom kwam je niet?,other,tatoeba:nld
Waarom is hij hier?,other,tatoeba:nld
Waarom was je laat?,other,tatoeba:nld
Waarom ben je aan het huilen?,other,tatoeba:nld
Waarom studeer je?,other,tatoeba:nld
Wees niet bang om fouten te maken wanneer je Engels spreekt.,other,tatoeba:nld
Schrijf alstublieft met een pen.,other,tatoeba:nld
Ik schrijf regelmatig artikels.,other,tatoeba:nld
Eet wat je wilt.,other,tatoeba:nld
Kan ik dit eten?,other,tatoeba:nld
Mag ik iets zeggen?,other,tatoeba:nld
Zeg het in het Engels.,other,tatoeba:nld
Wat heeft hij gezegd?,other,tatoeba:nld
Wat heb je gezegd?,other,tatoeba:nld
Zeg dat niet.,other,tatoeba:nld
Hoe durf je dat te zeggen.,other,tatoeba:nld
Waarom zeg je dat?,other,tatoeba:nld
Zeg het op een andere manier.,other,tatoeba:nld
"Je kan niet ""nee"" zeggen.",other,tatoeba:nld
In het begin wist ik niet wat te doen.,other,tatoeba:nld
Vertaal deze zin in het Japans alstublieft.,other,tatoeba:nld
Vertaal de volgende zinnen in het Japans.,other,tatoeba:nld
Het kostte me meer dan twee uur om een paar pagina's in het Engels te vertalen.,other,tatoeba:nld
Het is moeilijk om een gedicht in een andere taal te vertalen.,other,tatoeba:nld
Dit werkwoord wordt gewoonlijk alleen gebruikt in de derde persoon.,other,tatoeba:nld
Hij speelt zeer goed.,other,tatoeba:nld
Het probleem was dat ik niets tegen hem te zeggen had.,other,tatoeba:nld
Kleren maken de man.,other,tatoeba:nld
Geef me de sleutel van dit kasteel!,other,tatoeba:nld
Ik zal jou dit boek geven.,other,tatoeba:nld
Waarom zou je zo triest moeten zijn?,other,tatoeba:nld
We bleven tijdens de nacht in Hakone.,other,tatoeba:nld
Zij is zeer mooi.,other,tatoeba:nld
Het kan niet waar zijn.,other,tatoeba:nld
Wie is de vrouw met de bruine jas?,other,tatoeba:nld
Ik keek toen tv.,other,tatoeba:nld
Wat is nieuw?,other,tatoeba:nld
Wat ben je aan het doen?,other,tatoeba:nld
Wat was je aan het doen?,other,tatoeba:nld
Probeer het nog eens.,other,tatoeba:nld
Onze hond begraaft zijn botten in de tuin.,other,tatoeba:nld
Je kunt maar beter een tijdje gaan slapen.,other,tatoeba:nld
Ze zijn met de auto naar Chicago gegaan.,other,tatoeba:nld
De politie onderzoekt de oorzaak van het ongeval.,other,tatoeba:nld
Ik heb met mijn ouders gesproken over studeren in het buitenland.,other,tatoeba:nld
Wat is de oorsprong van de Olympische Spelen?,other,tatoeba:nld
De berg is bedekt met sneeuw.,other,tatoeba:nld
"Hij kwam niet, totdat ik belde.",other,tatoeba:nld
Ik weet niet wat ik nog meer kan doen.,other,tatoeba:nld
"Hoe hard je het ook probeert, Engels leer je niet in twee, drie maanden.",other,tatoeba:nld
"Ik had de bloemen geen water hoeven geven. Ik was er maar net klaar mee, of het begon te regenen.",other,tatoeba:nld
De broedhen heeft een week op de eieren zitten broeden.,other,tatoeba:nld
"Ik ben misschien niet erg sociaal, maar dat betekent nog niet dat ik niet met mensen omga.",other,tatoeba:nld
De bus vertrekt dadelijk.,other,tatoeba:nld
Vind je dit een mooie kleur?,other,tatoeba:nld
Hij is teruggekomen uit China.,other,tatoeba:nld
Japan heeft diplomatieke betrekkingen met China.,other,tatoeba:nld
Om de oorlog te financieren zijn er obligaties uitgegeven.,other,tatoeba:nld
Hij heeft een boek geschreven over porselein.,other,tatoeba:nld
Je moet rekening houden met zijn leeftijd.,other,tatoeba:nld
Over dit meer bestaat een mysterieuze legende.,other,tatoeba:nld
Frankrijk voerde oorlog met Rusland.,other,tatoeba:nld
Ons vliegtuig vloog boven de wolken.,other,tatoeba:nld
Er zijn gevallen waarin deze regel niet geldt.,other,tatoeba:nld
Ik dacht net aan een nieuwe baan.,other,tatoeba:nld
Ik zei tegen mezelf: dat is een goed idee.,other,tatoeba:nld
Straks is onze zus bij ons.,other,tatoeba:nld
Misschien gaat het sneeuwen.,other,tatoeba:nld
Frans wordt in Frankrijk gesproken.,other,tatoeba:nld
Ik heb afschuwelijk gedroomd.,other,tatoeba:nld
Het is moeilijk voor buitenlanders om Japans te leren.,other,tatoeba:nld
De Verenigde Staten grenzen aan Canada.,other,tatoeba:nld
Hij zei dat hij van plan was een risico te nemen.,other,tatoeba:nld
"Het concert was leuk, maar het was wel koud in de zaal.",other,tatoeba:nld
Bovendien kan hij Ivriet lezen.,other,tatoeba:nld
Gisteren was u niet op school.,other,tatoeba:nld
Verkopen ze schriften in die winkel?,other,tatoeba:nld
Mijn oom is gisteren overleden aan maagkanker.,other,tatoeba:nld
"Het merendeel van de mensen die met een vork eten, woont in Europa, Noord-Amerika en Latijns-Amerika; mensen die met stokjes eten, wonen in Afrika, het Nabije Oosten, Indonesië en India.",other,tatoeba:nld
Ik heb dat verhaal in een of ander boek gelezen.,other,tatoeba:nld
Majoeko heeft vreemd gedroomd.,other,tatoeba:nld
Ons bedrijf is van plan een nieuwe chemische fabriek te bouwen in Rusland.,other,tatoeba:nld
Wat vind je ervan om een wandeling te maken in het park?,other,tatoeba:nld
Ze verdween langzaam in het nevelige bos.,other,tatoeba:nld
Deze kaas is gemaakt van schapenmelk.,other,tatoeba:nld
Zijn vaderland is Duitsland.,other,tatoeba:nld
Mag ik alstublieft een glas water?,other,tatoeba:nld
"Wat mij betreft, ik heb op het moment niets te zeggen.",other,tatoeba:nld
"Zij die alles vergeten, zijn gelukkig.",other,tatoeba:nld
Deze airconditioner verbruikt veel elektriciteit.,other,tatoeba:nld
"Hoe dan ook, het gaat je niks aan.",other,tatoeba:nld
Over een uur kom ik bij je.,other,tatoeba:nld
Duitsland grenst aan Nederland.,other,tatoeba:nld
De helft van de appels is rot.,other,tatoeba:nld
Dit bedrag is inclusief belasting.,other,tatoeba:nld
Teder legde hij zijn hand op haar schouder.,other,tatoeba:nld
Mary sloot zichzelf op in haar kamer en deed alle ramen dicht.,other,tatoeba:nld
Duitsland was ooit een bondgenoot van Italië.,other,tatoeba:nld
"Hij heeft, geloof ik, in Spanje gewoond.",other,tatoeba:nld
John weet niet wat hij verder moet doen.,other,tatoeba:nld
Je hoeft alleen maar je kamer schoon te maken.,other,tatoeba:nld
Er zitten knopen op het jasje.,other,tatoeba:nld
Dit is Japan.,other,tatoeba:nld
Heeft u wel eens met een luchtballon gevlogen?,other,tatoeba:nld
Hebben jullie wel eens met een luchtballon gevlogen?,other,tatoeba:nld
In Wales hebben we een spreekwoord.,other,tatoeba:nld
In Wales hebben ze een spreekwoord.,other,tatoeba:nld
Ik kwam in een regenbui terecht en ben nat geworden.,other,tatoeba:nld
Ik poets mijn tanden tweemaal per dag.,other,tatoeba:nld
Het is handig om zo dicht bij het station te wonen.,other,tatoeba:nld
Geen liefde zonder jaloezie.,other,tatoeba:nld
Zwitserland is een neutraal land.,other,tatoeba:nld
Het Latijn is een dode taal.,other,tatoeba:nld
De stad werd gebombardeerd door vijandelijke vliegtuigen.,other,tatoeba:nld
Vijandelijke vliegtuigen bombardeerden de stad.,other,tatoeba:nld
Hij kwam pas toen ik belde.,other,tatoeba:nld
Zij is niet mooier dan haar moeder.,other,tatoeba:nld
Is dit in Zwitserland gemaakt?,other,tatoeba:nld
Ik wil dat je een liedje zingt.,other,tatoeba:nld
"In het noorden ligt Schotland, in het zuiden Engeland, in het westen Wales, en nog verder naar het westen Noord-Ierland.",other,tatoeba:nld
Kent u de hoofdstad van België?,other,tatoeba:nld
Kennen jullie de hoofdstad van België?,other,tatoeba:nld
Geef me alstublieft nog een kans.,other,tatoeba:nld
Bij ons sneeuwt het in januari.,other,tatoeba:nld
Sawako wil naar Frankrijk.,other,tatoeba:nld
Morgen gaat het sneeuwen.,other,tatoeba:nld
Geef haar er niet de schuld van.,other,tatoeba:nld
Tanabata wordt gevierd in juli.,other,tatoeba:nld
Ik kan alleen maar wachten.,other,tatoeba:nld
Ik bel je later terug.,other,tatoeba:nld
Hij wachtte op hem tot tien uur.,other,tatoeba:nld
Er valt bijna een knoop van je bloes af.,other,tatoeba:nld
De dikke lijnen op de kaart zijn wegen.,other,tatoeba:nld
We moeten op het stoplicht letten.,other,tatoeba:nld
Deze wijn is erg lekker.,other,tatoeba:nld
Er bestaat geen twijfel over wie er gekozen zal worden.,other,tatoeba:nld
Is dit wat je wilde?,other,tatoeba:nld
Het is bijna kerst.,other,tatoeba:nld
Het probleem is dat het te duur is.,other,tatoeba:nld
Deze roman is geschreven door een bekende Amerikaanse schrijver.,other,tatoeba:nld
Gaat u zitten.,other,tatoeba:nld
Hij slaapt als een roos.,other,tatoeba:nld
Vergeet ons niet!,other,tatoeba:nld
Bill is in Japan geweest.,other,tatoeba:nld
"Weten is één ding, het ook doen is heel wat anders.",other,tatoeba:nld
Hij is naar Zwitserland gegaan.,other,tatoeba:nld
Canada is groter dan Japan.,other,tatoeba:nld
Napoleon heeft zijn leger naar Rusland geleid.,other,tatoeba:nld
De Rijn stroomt tussen Frankrijk en Duitsland.,other,tatoeba:nld
"Tijdens de volkstelling zal ""Trasjanka"" gelijkgesteld worden aan Wit-Russisch.",other,tatoeba:nld
Bepaalde diersoorten zijn snel aan het verdwijnen.,other,tatoeba:nld
Dit horloge is gemaakt in Zwitserland.,other,tatoeba:nld
Vind je Engels bijvoorbeeld mooi?,other,tatoeba:nld
Wilt u alstublieft een kamer in de buurt van de internationale luchthaven in Toronto reserveren?,other,tatoeba:nld
Elke soort papier is geschikt.,other,tatoeba:nld
Ik ben naar Japan gekomen vanuit China.,other,tatoeba:nld
Ik ben geen aanhanger van de theorie dat je Latijn moet leren om Engels beter te begrijpen.,other,tatoeba:nld
Ik heet Tanaka Itsjiro.,other,tatoeba:nld
De sneeuw is gesmolten.,other,tatoeba:nld
Rusland heeft te maken gekregen met ernstige financiële problemen.,other,tatoeba:nld
"Lees elke dag de krant, want anders bent u niet op de hoogte van het laatste nieuws.",other,tatoeba:nld
"""Aha!"" zullen ze zeggen.",other,tatoeba:nld
Frankrijk grenst aan Spanje.,other,tatoeba:nld
Er is veel sneeuw gevallen.,other,tatoeba:nld
Weet hij dat je van hem houdt?,other,tatoeba:nld
Alles is uitverkocht!,other,tatoeba:nld
Vraag hem eens of hij Japans spreekt.,other,tatoeba:nld
China is het grootste land in Azië.,other,tatoeba:nld
Ik ren zo hard als ik kan om hem in te halen.,other,tatoeba:nld
Ik kan het me niet veroorloven om ook maar één yen te verspillen.,other,tatoeba:nld
Mexico was toen nog niet onafhankelijk van Spanje.,other,tatoeba:nld
"Op de foto heeft het meisje geen gouden kroon, maar een kroon van bloemen op.",other,tatoeba:nld
Denk er eens over na.,other,tatoeba:nld
"Dit is Millers nieuwste boek, en we hopen dat het niet het laatste zal zijn.",other,tatoeba:nld
Niet huilen alsjeblieft.,other,tatoeba:nld
Je mag dit boek gratis hebben.,other,tatoeba:nld
Deze traditie is ontstaan in China.,other,tatoeba:nld
Hij loste die opgave met gemak op.,other,tatoeba:nld
De mens is het enige dier dat kan lachen.,other,tatoeba:nld
Het is verschrikkelijk koud vandaag.,other,tatoeba:nld
Ik heb altijd meer van mysterieuze personages gehouden.,other,tatoeba:nld
Er zijn veel sterrenstelsels in het heelal.,other,tatoeba:nld
Volgens mij zijn de kinderen moe van het zwemmen.,other,tatoeba:nld
Tom spreekt vloeiend Japans.,other,tatoeba:nld
Ierland staat bekend om zijn kant.,other,tatoeba:nld
De regen ging over in sneeuw.,other,tatoeba:nld
Het stoute verdwaalde jongetje keek om zich heen.,other,tatoeba:nld
Ik heb nog een vriend in China.,other,tatoeba:nld
Wat doe je hier?,other,tatoeba:nld
Omdat al zijn vrienden ook arm waren.,other,tatoeba:nld
Deze school is opgericht in 1650.,other,tatoeba:nld
De sneeuw is verdwenen.,other,tatoeba:nld
De medicijnen versnelden het groeiproces.,other,tatoeba:nld
Mike heeft een aantal vrienden in Florida.,other,tatoeba:nld
"Ik ben uitgenodigd om naar het buitenland te gaan, maar ik wil niet.",other,tatoeba:nld
Wanneer komt het u uit?,other,tatoeba:nld
Ik heb hem zien rennen.,other,tatoeba:nld
Het was erg leuk je weer eens gezien te hebben.,other,tatoeba:nld
Zwitserland is een mooi land.,other,tatoeba:nld
Dit kostte minder dan vijftien dollar.,other,tatoeba:nld
Ik heb geleerd te leven zonder haar.,other,tatoeba:nld
Frankrijk ligt in West-Europa.,other,tatoeba:nld
Ik heb hem ontmoet toen ik in Parijs was.,other,tatoeba:nld
Hij beval mij de kamer onmiddellijk te verlaten.,other,tatoeba:nld
Joko heeft gisteren boodschappen gedaan.,other,tatoeba:nld
Ik heb een droom.,other,tatoeba:nld
Ik weet dat je rijk bent.,other,tatoeba:nld
Zo iemand lukt niets.,other,tatoeba:nld
Geweldig. Niemand geeft me iets.,other,tatoeba:nld
Canada heeft een koud klimaat.,other,tatoeba:nld
China is veel groter dan Japan.,other,tatoeba:nld
Ik ontmoet je zondag om drie uur.,other,tatoeba:nld
Een ongeluk komt zelden alleen.,other,tatoeba:nld
Dit is wat ik gekocht heb in Spanje.,other,tatoeba:nld
Dit probleem is ontstaan door een wederzijds misverstand.,other,tatoeba:nld
In China leert men ook Engels.,other,tatoeba:nld
Hij onderbrak ons gesprek.,other,tatoeba:nld
Hij beloofde met haar te trouwen.,other,tatoeba:nld
Ik wil het werk zelf afmaken.,other,tatoeba:nld
Ik controleer de woorden in mijn woordenboek.,other,tatoeba:nld
Je kunt het!,other,tatoeba:nld
De partijleider is een beroemd geleerde.,other,tatoeba:nld
Hoelang blijf je?,other,tatoeba:nld
Een man is op zijn veertigste en op zijn vijftigste nog steeds een jochie.,other,tatoeba:nld
Er is niemand die met mij mee wil.,other,tatoeba:nld
Heb je hem pas leren kennen?,other,tatoeba:nld
Ik zal jullie vandaag verder niets vragen.,other,tatoeba:nld
Volgende week gaat het misschien vriezen.,other,tatoeba:nld
"Hij was al jong uitgehuwelijkt, toen hij nog een tweedejaars student was, en nu scheen zijn vrouw de helft ouder te zijn dan hij.",other,tatoeba:nld
De tentoonstelling is al open.,other,tatoeba:nld
Ik weet dat hij van jazz houdt.,other,tatoeba:nld
"O, hier zit een vlinder!",other,tatoeba:nld
"Hoewel hij zich verontschuldigd heeft, ben ik nog steeds razend.",other,tatoeba:nld
Japans spreken is makkelijk voor mij.,other,tatoeba:nld
Ooit wilde ik astrofysicus worden.,other,tatoeba:nld
"Papa, waarom onweert het 's winters niet?",other,tatoeba:nld
Iedereen heeft sterke en zwakke punten.,other,tatoeba:nld
Waarom slaap je zo laat nog niet?,other,tatoeba:nld
"Zodra hij alleen was, opende hij de brief.",other,tatoeba:nld
Zij feliciteerden hem met zijn huwelijk.,other,tatoeba:nld
"Ik heet Tamako, en jij?",other,tatoeba:nld
Gisteren heb ik een erg interessant verhaal gelezen.,other,tatoeba:nld
Hij is gisteren overleden.,other,tatoeba:nld
Dat is niet belangrijk.,other,tatoeba:nld
Alle beschaafde landen zijn tegen oorlog.,other,tatoeba:nld
Soms kan ik mijn emoties niet bedwingen.,other,tatoeba:nld
"Steeds wanneer ik naar deze foto kijk, herinner ik me die gelukkige dagen in het dorp.",other,tatoeba:nld
Ik kan niet meer!,other,tatoeba:nld
Ze zijn 4 jaar getrouwd.,other,tatoeba:nld
Hij besloot zijn vertrek uit te stellen.,other,tatoeba:nld
"Ik weet niets van hem, behalve zijn naam.",other,tatoeba:nld
"Ik ben geen echte vis, ik ben maar een knuffelbeest.",other,tatoeba:nld
"Mary ziet er niet zo erg vriendelijk uit, maar ze heeft het hart op de juiste plaats.",other,tatoeba:nld
Het is jouw schuld dat ik mijn eetlust kwijt ben.,other,tatoeba:nld
Ze was betoverd door zijn glimlach.,other,tatoeba:nld
In de hotelkamer lag een watermeloen op tafel.,other,tatoeba:nld
Vergeef me alsjeblieft.,other,tatoeba:nld
"Als ik je wilde bang maken, zou ik je vertellen waar ik een paar weken geleden over gedroomd heb.",other,tatoeba:nld
Ik heb hem vorige week betaald.,other,tatoeba:nld
Hij heeft een brief geschreven.,other,tatoeba:nld
Hier zijn we dan.,other,tatoeba:nld
Ik zal proberen je niet te storen bij het leren.,other,tatoeba:nld
Ik weet niet wat dat is.,other,tatoeba:nld
Hij is al een man.,other,tatoeba:nld
Michael Jackson is niet meer.,other,tatoeba:nld
Ik zal proberen om elke dag lichamelijke oefeningen te doen.,other,tatoeba:nld
Ik blijf hier niet lang.,other,tatoeba:nld
De datum en het adres schrijft men gewoonlijk bovenaan de brief.,other,tatoeba:nld
Zij gaat elke ochtend onder de douche.,other,tatoeba:nld
Heb je al besloten waarover je je scriptie gaat schrijven?,other,tatoeba:nld
Je kunt waarschijnlijk wel raden wat er gaat gebeuren.,other,tatoeba:nld
Veel mensen schrijven over hun dagelijks leven.,other,tatoeba:nld
Met grote inspanning kon het probleem opgelost worden.,other,tatoeba:nld
Juridische terminologie is voor de meeste leken onbegrijpelijk.,other,tatoeba:nld
Ik weet niet wat je bedoelt.,other,tatoeba:nld
Buitenlanders zijn interessant.,other,tatoeba:nld
"Daarna ontmoetten ze elkaar iedere middag op de kade, ontbeten samen, dineerden, wandelden en bewonderden de zee.",other,tatoeba:nld
"Als je het geel verft, sla je twee vliegen in één klap: én het valt goed op, én je bespaart geld omdat je verf kunt gebruiken die je al in huis hebt.",other,tatoeba:nld
Gisteren is mijn zus naar Kobe gegaan.,other,tatoeba:nld
U kunt maar beter weggaan.,other,tatoeba:nld
Hij las erg veel.,other,tatoeba:nld
"Nikolai Aleksejevitsj, ik moet eens ernstig met u spreken.",other,tatoeba:nld
Ik heb een ontzettende hekel aan een formele schrijfstijl!,other,tatoeba:nld
In het mandje zitten een paar appels.,other,tatoeba:nld
"In het koetsje zat een heer, niet knap, maar ook niet slecht van uiterlijk, niet al te dik, niet al te dun; oud kon hij niet genoemd worden, maar hij was ook niet al te jong.",other,tatoeba:nld
"De vorige persoon aan wie ik mijn idee vertelde, dacht dat ik gestoord was.",other,tatoeba:nld
"Nee, dit is niet mijn nieuwe vriendje.",other,tatoeba:nld
